file,noise,snr_db,system,PESQ,SIG,BAK,OVRL,elapsed_s,rtf,run_id,git_sha,CSIG,CBAK,COVL
p257_213.wav,living,12.5,Unprocessed,1.5475387573242188,3.2740976908812818,2.7295313922892666,2.426672044262594,0.5890638828277588,0.3468269411313391,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.4664775071108354,1.8266695359785219,1.9136531236003038
p257_213.wav,living,12.5,SEM_uFB,1.6266347169876099,3.4014305811302217,3.1618174595806057,2.6414754875253843,1.045875072479248,0.6157866112113328,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.526299620865467,1.8018698353905465,1.982451175741335
p257_213.wav,living,12.5,SEM,1.6631999015808105,3.271367676399838,3.1218557549058215,2.5433071466070905,1.1539390087127686,0.6794121118456042,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.517887868546053,1.7842275237895024,1.9958007950411771
p257_213.wav,living,12.5,AIDA2_thetauFB,1.429976463317871,3.146468033464573,3.656358857870794,2.672567805395456,0.9973030090332031,0.5871885241777829,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.273880201153393,1.8589814693623008,1.7551729826821414
p257_213.wav,living,12.5,AIDA2_betauFB,1.6318364143371582,3.405177253861828,3.1594960325513917,2.641542593470212,1.0116629600524902,0.5956433251459003,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.52942334067542,1.8034710656884558,1.986834775692275
p257_213.wav,living,12.5,AIDA2_thetaWFB,1.4741733074188232,3.246319936314126,3.600240375220785,2.7446901174431217,1.023512840270996,0.6026202555413408,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.344383457969914,1.8565502849937432,1.8116903700962537
p257_213.wav,living,12.5,AIDA2_betaWFB,1.6716952323913574,3.278482269844133,3.127278176765706,2.5492878687566014,1.0134198665618896,0.5966777503216277,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.526111871072584,1.7879220041159367,2.004435761252314
p257_213.wav,living,12.5,SEM_lit_uFB,1.7867906093597412,3.379491820821002,3.3657676871899187,2.695259298611769,1.0151820182800293,0.5977152637527311,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.5414102074017677,1.9682766233186875,2.071858446301069
p257_213.wav,living,12.5,SEM_lit,1.7228477001190186,3.4321311527684197,3.360411008985625,2.7458392900090116,1.0186951160430908,0.5997836929784527,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.5539159253094468,1.9149194772432978,2.0467379500893492
p257_214.wav,living,7.5,Unprocessed,1.0459585189819336,3.2503287514159656,2.352487656169444,2.2420816082626978,0.22050714492797852,0.084607058005939,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.2084806775164652,1.4992230423367654,1.0502059526868714
